Mesh,z,x,y,r,T,U,Vol
2.0,3.0,-0.0002257802480016835,6.31052225799067e-05,0.00023443333701622145,311.761,0.988603,3.323552520201022e-12
2.0,3.0,-0.00033238850301131606,-5.739730113418773e-05,0.00033730782248799434,312.0,0.977108,2.8951712393170355e-12
2.0,3.0,-0.00020172974654997233,0.00030479500492219813,0.00036550634148895266,312.074,0.973446,3.540142832103326e-12
2.0,3.0,-0.0003416004947212059,0.0001880293011709,0.0003899306554922165,312.146,0.96993,4.360626070006189e-12
2.0,3.0,0.0002954677511297632,-7.219214876386104e-05,0.00030415933045169457,311.914,0.981209,2.945747199427579e-12
2.0,3.0,0.0002037405447481433,4.6276801185740624e-05,0.00020893001675741747,311.717,0.990692,3.049346394704055e-12
2.0,3.0,0.00011065716779512513,0.0001652005284995539,0.00019883717811558884,311.699,0.991526,3.0522442612259116e-12
2.0,3.0,1.8073143735364283e-05,0.00028333300360827707,0.00028390884004934945,311.865,0.983598,2.9807865489750674e-12
2.0,3.0,-6.994149862293852e-05,0.0004037232502014376,0.0004097368374735607,312.211,0.966715,2.936386106076218e-12
2.0,3.0,0.0001695067712716991,-0.0004055184981552884,0.0004395199629744669,312.304,0.962174,2.918741841400023e-12
2.0,3.0,0.0002753074986685533,-0.00029106899091857485,0.0004006437024308418,312.184,0.968072,2.710748229149099e-12
2.0,3.0,0.00038634675729554147,-0.00018649517187441234,0.0004290038065160339,312.277,0.963477,2.754718670237907e-12
2.0,3.0,-0.00041951125604100525,-0.00017271240176341962,0.0004536730845752156,312.367,0.959047,2.1730708747691337e-12
2.0,3.0,-0.00032640000790706836,-0.00026080400130013004,0.0004177986264408878,312.247,0.965021,2.036150440987332e-12
2.0,3.0,-0.0002459087518218439,-0.00035589324397733435,0.00043258654085776596,312.297,0.962565,1.883907951120357e-12
2.0,3.0,-0.00018013800035987515,-0.0004525949989329092,0.0004871261974403907,312.488,0.952963,1.5252193533156108e-12
2.0,3.0,0.0005024325146223418,-8.499852538079722e-05,0.0005095715661873608,312.569,0.948839,2.8028090928825076e-12
2.0,3.0,0.0004154265043325722,3.3402899134671316e-05,0.00041676724220190536,312.235,0.965537,3.0019110221615288e-12
2.0,3.0,0.00032609124173177406,0.00015575947236357024,0.00036138139294261966,312.065,0.973858,3.199202738552631e-12
2.0,3.0,0.00023162999787018634,0.00027440675330581143,0.00035909820686433254,312.059,0.974191,3.084522452518784e-12
2.0,3.0,0.0001367020277029951,0.0003847664993372746,0.00040832916059273965,312.208,0.966863,2.7025386573476163e-12
2.0,3.0,5.092392621008912e-05,0.0004913117445539683,0.0004939437990270902,312.51,0.951839,2.3475087139845844e-12
2.0,3.0,-1.9976648786723672e-05,0.0005971267528366297,0.000597460814991214,312.94,0.929886,1.986768871563171e-12
2.0,3.0,-0.00014797502080909908,0.0005327567560016178,0.0005529252823382383,312.743,0.940041,3.0179946243403465e-12
2.0,3.0,-0.000291211992589524,0.0004465689999051392,0.0005331306559411466,312.656,0.944453,3.813567563345902e-12
2.0,3.0,-0.00044029924902133644,0.0003388224977243226,0.0005555754797081144,312.733,0.940527,4.292229184274569e-12
2.0,3.0,-0.0006023217574693263,0.0002740080017247237,0.0006617188863332481,313.208,0.915916,3.723900568137588e-12
2.0,3.0,-0.0007556025084340945,0.00025465100043220446,0.0007973595693117493,313.934,0.876252,2.5093751087995376e-12
2.0,3.0,-0.0007831165130482987,-0.00011883162551384885,0.0007920810742791357,313.917,0.877257,1.2521744053498807e-12
2.0,3.0,-0.000586589754675515,-0.00020796299577341415,0.0006223633568112232,313.06,0.923698,1.6685545698803694e-12
2.0,3.0,-0.0004931497533107176,-0.00027289324498269707,0.0005636199094670166,312.8,0.93715,1.637774621870044e-12
2.0,3.0,-0.00040940525650512427,-0.00034912699629785493,0.000538054201357065,312.695,0.942538,1.616277169587873e-12
2.0,3.0,-0.0003337525049573742,-0.00043463250040076673,0.000547992832954907,312.74,0.940239,1.6326222149839903e-12
2.0,3.0,-0.0002589840005384758,-0.0005241857579676434,0.0005846737734763088,312.909,0.931558,1.5783014030892082e-12
2.0,3.0,-0.00015994249952200335,-0.0005590540094999596,0.0005814834380198004,312.893,0.932392,1.7402505272282982e-12
2.0,3.0,-2.9183325750636868e-05,-0.0005322652505128644,0.000533064689700406,312.66,0.944351,2.539081309084767e-12
2.0,3.0,0.0001040314236888662,-0.0005345957542886026,0.0005446238680209787,312.7,0.942276,2.280977661255108e-12
2.0,3.0,0.0002747842518147081,-0.00048527550097787753,0.0005576725714025202,312.767,0.938806,1.8594386683999837e-12
2.0,3.0,0.00036851649929303676,-0.0003917752474080771,0.000537858954311309,312.685,0.942963,2.308580114220775e-12
2.0,3.0,0.00047553249896736816,-0.0002959220000775531,0.0005600901603349673,312.778,0.938235,2.5674634498159846e-12
2.0,3.0,0.0005886477592866868,-0.00019847595103783533,0.0006212076043108377,313.046,0.924331,2.6541157832342425e-12
2.0,3.0,-0.0008914007485145703,0.0002408319960522931,0.0009233608962777598,314.677,0.8335,2.268635648296697e-12
2.0,3.0,-0.0008736977470107377,0.00011319012355670566,0.0008809992946662451,314.42,0.848514,1.8082969914487207e-12
2.0,3.0,-0.0008694800053490326,-6.442251105909236e-07,0.0008694802440123334,314.355,0.852277,1.3845886419783915e-12
2.0,3.0,-0.0008738415053812787,-9.82371002464788e-05,0.000879346066342402,314.415,0.848832,9.769787743318815e-13
2.0,3.0,-0.0008135892567224801,-0.00020818299890379421,0.0008398021431782695,314.186,0.862048,9.769741238552975e-13
2.0,3.0,-0.0007300147553905845,-0.00025242399715352803,0.0007724243765100498,313.815,0.882977,1.2755159019989165e-12
2.0,3.0,-0.0006414677627617493,-0.0003034467481484171,0.0007096201939237727,313.488,0.90092,1.3472429470245329e-12
2.0,3.0,-0.0005571367510128766,-0.0003586524981074035,0.0006625956336468459,313.254,0.913456,1.2164285451992237e-12
2.0,3.0,-0.00048450674512423575,-0.00042518148984527215,0.0006446131284560736,313.166,0.918092,1.2531512415092946e-12
2.0,3.0,-0.000418556752265431,-0.0005078782414784655,0.0006581261756185085,313.231,0.914665,1.551007997621772e-12
2.0,3.0,-0.00034529225013102405,-0.0006045207555871457,0.000696183942601522,313.413,0.904985,2.133387118876217e-12
2.0,3.0,-0.0002816402484313585,-0.0007219789986265823,0.000774967679322383,313.811,0.883292,2.365953223379975e-12
2.0,3.0,-0.0001520489986432949,-0.0006861067522550002,0.0007027527114699259,313.44,0.903494,2.3850340014545744e-12
2.0,3.0,-2.269060041726334e-05,-0.0006688742432743311,0.0006692590056645521,313.278,0.912183,2.017756349924794e-12
2.0,3.0,9.477689945924794e-05,-0.0006600347405765206,0.0006668047086209149,313.272,0.912439,1.6017344524123366e-12
2.0,3.0,0.0001933724997797981,-0.0006590175034943968,0.0006868020046440424,313.386,0.906368,9.502064752052069e-13
2.0,3.0,0.0002715715017984621,-0.0006320947431959212,0.0006879642759366141,313.39,0.906101,9.687203591929878e-13
2.0,3.0,0.0003522932529449463,-0.0005700244946638122,0.0006701033208299049,313.289,0.911518,1.6377581787418358e-12
2.0,3.0,0.00045100299757905304,-0.0004926102556055412,0.0006678836483647792,313.274,0.912327,2.178890922301974e-12
2.0,3.0,0.0005611927481368184,-0.00040473750414093956,0.0006919174429219078,313.388,0.906178,2.5436605196952334e-12
2.0,3.0,0.0006750547618139535,-0.00030895075178705156,0.0007423944359149507,313.646,0.892219,2.6401495105722745e-12
2.0,3.0,-0.00023743675046716817,-0.0008472997433273122,0.0008799392396722272,314.414,0.849015,1.934159900115835e-12
2.0,3.0,-0.00011923097463295562,-0.0008157279953593388,0.0008243956499914892,314.096,0.867254,1.945631044483054e-12
2.0,3.0,-1.426898961653933e-06,-0.0007923732482595369,0.0007923745330322123,313.921,0.877073,1.7965935075683517e-12
2.0,3.0,0.00011128307505714474,-0.0007734559912933037,0.0007814205610691858,313.866,0.880124,1.5885378564665422e-12
2.0,3.0,0.00021607425151159987,-0.0007537412457168102,0.000784100725456256,313.886,0.879033,1.3530720892791728e-12
2.0,3.0,0.00031368825148092583,-0.0007205322326626629,0.0007858543232832675,313.896,0.878456,1.4095106946396022e-12
2.0,3.0,0.0004135019989917055,-0.0006684639811282977,0.0007860203542123,313.891,0.878733,1.7995347059146255e-12
2.0,3.0,0.0005238627418293618,-0.0006013732490828261,0.0007975474637847025,313.949,0.875467,2.3047987615858654e-12
2.0,3.0,0.0006444210011977702,-0.0005192552489461377,0.0008275895361487191,314.116,0.866075,2.792506353038955e-12
2.0,3.0,0.0007641832635272294,-0.00041978149965871125,0.0008718902268696694,314.366,0.851671,2.8587656112410883e-12
2.0,3.0,0.0008740420162212104,-0.0003140802546113264,0.0009287603848446348,314.702,0.831974,2.4661780017987034e-12
2.0,3.0,0.00078716101415921,-0.00021088200264784973,0.0008149194323691906,314.038,0.870431,2.496259348126125e-12
2.0,3.0,0.0007039457559585571,-0.00010195969451842757,0.000711291365502461,313.482,0.901123,2.6002543866568853e-12
2.0,3.0,0.0006224255048437044,1.3280653831770906e-05,0.0006225671729589825,313.05,0.924123,2.786409834597562e-12
2.0,3.0,0.0005412467507994734,0.0001362825978503679,0.0005581406558635846,312.764,0.938957,3.095485413987035e-12
2.0,3.0,0.00045829699956811965,0.0002719032490858808,0.0005328860259723458,312.66,0.94429,3.8031578709453825e-12
2.0,3.0,0.000355067753844196,0.0003932465042453259,0.0005298263139191292,312.649,0.944831,3.493742931950024e-12
2.0,3.0,0.00024488300186931156,0.0004883199944742955,0.0005462820714684871,312.718,0.941308,2.4746897803650786e-12
2.0,3.0,0.0001545916766190203,0.0005780944993603043,0.0005984077511785093,312.946,0.929584,1.952441800180171e-12
2.0,3.0,8.079110409653367e-05,0.0006647679983871058,0.0006696593866890361,313.281,0.911955,1.5347337391604992e-12
2.0,3.0,2.438525223169563e-05,0.0007476289902115241,0.0007480265687334285,313.681,0.890334,1.141951580110434e-12
2.0,3.0,-6.877829912355082e-05,0.000700561999110505,0.0007039300881678775,313.449,0.902937,1.4960491091502614e-12
2.0,3.0,-0.0001846309987740824,0.0006627137481700629,0.0006879521187713058,313.352,0.908079,2.0195866316105766e-12
2.0,3.0,-0.0002998909985763021,0.0006696132477372885,0.0007337005605643019,313.576,0.896058,1.5327323512338772e-12
2.0,3.0,-0.0003835224997601472,0.0005735500017181039,0.0006899631238646809,313.353,0.908008,2.7725181079283106e-12
2.0,3.0,-0.0005126397591084242,0.0004901360007352196,0.0007092480679109801,313.459,0.902306,2.9068315974158637e-12
2.0,3.0,-0.0006473615067079663,0.00042844425479415804,0.0007762998131091684,313.815,0.882907,2.630316357538692e-12
2.0,3.0,-0.0007783120090607554,0.00038986525032669306,0.000870496695490847,314.35,0.852567,2.119317492148775e-12
2.0,3.0,-0.0009017397533170879,0.0003675812477013096,0.0009737815752898666,314.971,0.815722,1.801772749598614e-12
2.0,3.0,-0.0010022474743891507,0.0003788920002989471,0.0010714752203434144,315.58,0.777527,1.0032067172464886e-12
2.0,3.0,0.0004443755096872337,0.0005280515106278472,0.0006901507020109015,313.361,0.907656,2.6693108439628923e-12
2.0,3.0,0.0003319850038678851,0.0005969924968667328,0.0006830915634878941,313.342,0.90868,2.0424536501725477e-12
2.0,3.0,0.00023942875122884288,0.0006681889935862273,0.0007097905733839936,313.482,0.901169,1.6487033145181098e-12
2.0,3.0,0.00016155847697518766,0.00073733449971769,0.0007548266727908325,313.718,0.888263,1.269119633304862e-12
2.0,3.0,9.844480155152269e-05,0.0008012282487470657,0.000807253420892602,314.004,0.872342,8.849881164544782e-13
2.0,3.0,5.201971168844466e-05,0.0008570249920012429,0.0008586022870449853,314.291,0.855967,5.121654697471604e-13
2.0,3.0,-1.4782663242840499e-05,0.0008254032436525449,0.0008255356090228293,314.107,0.8665,8.447754966430396e-13
2.0,3.0,-9.91207743936684e-05,0.000796346488641575,0.0008024915313498121,313.978,0.873789,1.1250359407159141e-12
2.0,3.0,-0.00019427550068940036,0.000773836494772695,0.00079785079482959,313.952,0.875246,1.2467241445912822e-12
2.0,3.0,-0.00028774650127161294,0.0007636617519892752,0.0008160743351223488,314.064,0.868963,9.66596493673631e-13
2.0,3.0,-0.00037085999792907387,0.0007366607605945319,0.0008247461514088241,314.116,0.86602,1.1230196577234861e-12
2.0,3.0,-0.00046542275231331587,0.0006810180057073012,0.0008248659663657193,314.099,0.866937,2.020961943303377e-12
2.0,3.0,-0.0005803707608720288,0.0006179119955049828,0.000847729587937172,314.223,0.859838,2.354535169845426e-12
2.0,3.0,-0.0006979832542128861,0.0005573462476604618,0.0008932051628505106,314.487,0.844627,2.118084390299946e-12
2.0,3.0,-0.0008105027518467978,0.0005098374967928976,0.000957522315085805,314.877,0.821472,1.7162256725797818e-12
2.0,3.0,-0.0009127105004154146,0.0004764024997712113,0.0010295629166577511,315.329,0.793592,1.268388346898247e-12
2.0,3.0,-0.0009972119878511876,0.0004575875063892454,0.0010971864357153002,315.767,0.765447,7.082830424105123e-13
2.0,3.0,-0.0010602999827824533,0.00042886599840130657,0.0011437491412338721,316.089,0.74396,6.23801241312546e-13
2.0,3.0,-0.0006096184952184558,-0.00043117475433973595,0.000746690282843125,313.682,0.890308,7.995551247746728e-13
2.0,3.0,-0.0005534617375815287,-0.0004837292435695417,0.0007350604574122634,313.616,0.893918,8.163600361522079e-13
2.0,3.0,-0.0005087707540951669,-0.0005645804922096431,0.0007599992186879193,313.752,0.88646,1.3392251800611999e-12
2.0,3.0,-0.0004550932571874,-0.000662570761051029,0.0008038096081393757,313.986,0.873418,1.7590626450944208e-12
2.0,3.0,-0.0004005150040029548,-0.0007720687572145835,0.0008697714839533188,314.356,0.852357,1.9211939810235027e-12
2.0,3.0,-0.0003515740027069114,-0.0008859757508616894,0.000953182726707893,314.856,0.822812,1.8233527171248983e-12
2.0,3.0,-0.0006916905113030225,-0.00039154975092969835,0.000794825119683409,313.946,0.875696,1.2615232159984876e-12
2.0,3.0,-0.0011204924958292395,0.0003836562464130111,0.0011843544860477202,316.344,0.726671,8.34388121280418e-13
2.0,3.0,-0.001064235984813422,0.00030987474747234955,0.001108431590353165,315.823,0.761867,1.3345963521706095e-12
2.0,3.0,-0.0010125419939868152,0.00021222649957053363,0.0010345440429033253,315.353,0.792035,1.8150231671532402e-12
2.0,3.0,-0.0009857905097305775,9.860242425929755e-05,0.0009907095271292602,315.086,0.808662,1.4978320685075511e-12
2.0,3.0,-0.000970029752352275,-5.216749741521198e-06,0.0009700437799019596,314.963,0.81618,1.2207529279773729e-12
2.0,3.0,-0.0009593585127731785,-9.736842275742674e-05,0.0009642869727319943,314.934,0.817971,9.168526146747963e-13
2.0,3.0,-0.000949211505940184,-0.00017374599701724946,0.0009649819451620585,314.95,0.817011,5.719131829036067e-13
2.0,3.0,-0.0009190505079459399,-0.00023126399901229888,0.0009477008353878615,314.839,0.823756,5.847819897323678e-13
2.0,3.0,-0.0008591917576268315,-0.00028304449733695947,0.0009046129911993394,314.572,0.839726,9.963065993276705e-13
2.0,3.0,-0.0007807200017850846,-0.000340080245223362,0.0008515740099242604,314.262,0.857772,1.3313463182452616e-12
2.0,3.0,-0.0005137420084793121,-0.0008161467558238655,0.0009643787525231868,314.928,0.818441,1.8580617722902897e-12
2.0,3.0,-0.00046224050311138853,-0.0009271920134779066,0.0010360266949137383,315.375,0.79082,1.784182337326737e-12
2.0,3.0,0.000819717490230687,-1.030544507329978e-05,0.000819782267427306,314.065,0.868937,2.442413620151265e-12
2.0,3.0,0.0007450525008607656,0.00010417803088103028,0.0007523006653972399,313.694,0.889588,2.6197084030130783e-12
2.0,3.0,0.0006727627478539944,0.00022672925297229085,0.0007099407503823331,313.47,0.901821,2.8338569910857986e-12
2.0,3.0,0.0006046284979674965,0.00036182925396133214,0.0007046247438010143,313.428,0.904075,3.2278937279623285e-12
2.0,3.0,0.0005757817561971024,0.0005035017529735342,0.0007648781903132297,313.736,0.887346,2.409756744611696e-12
2.0,3.0,0.0005855630006408319,0.0006182142533361912,0.0008515121201412927,314.237,0.859018,1.0161941617557244e-12
2.0,3.0,0.0004931259973091073,0.0006507450016215444,0.0008164816632096066,314.047,0.869817,1.5036025899369353e-12
2.0,3.0,0.0003980887559009716,0.0007031919958535582,0.0008080554687688797,314.007,0.872149,1.6218317055945766e-12
2.0,3.0,0.00030765600604354404,0.0007613857451360673,0.0008211945390411882,314.084,0.867825,1.4804046241692842e-12
2.0,3.0,0.00022506225286633708,0.000817077758256346,0.0008475075697021749,314.237,0.859158,1.1912966790420836e-12
2.0,3.0,0.0001527342519693775,0.0008659440063638613,0.0008793103967781458,314.425,0.84831,8.540808491709943e-13
2.0,3.0,9.212614895659499e-05,0.0009035054972628132,0.000908190184325781,314.604,0.837795,5.049509443219039e-13
2.0,3.0,3.380598889179964e-05,0.000914466247195378,0.0009150909037601404,314.647,0.835214,4.968239422165398e-13
2.0,3.0,-3.6127734460933425e-05,0.0009025740000652149,0.0009032967611981139,314.567,0.839953,7.948412816743074e-13
2.0,3.0,-0.00011922432167921215,0.0008864832489052787,0.0008944646384679087,314.51,0.843267,1.0265013311538008e-12
2.0,3.0,-0.00021078724967082962,0.0008704617503099144,0.0008956198542776909,314.516,0.842938,1.1632472462119734e-12
2.0,3.0,-0.000306163499772083,0.0008557837572880089,0.0009089014951196153,314.597,0.838181,1.2054029762869274e-12
2.0,3.0,-0.00040543424256611615,0.0008340512576978654,0.0009273717838669405,314.71,0.831526,1.4727446641011528e-12
2.0,3.0,-0.0005217647412791848,0.0008021770045161247,0.000956935939243896,314.89,0.820745,2.3482465733782913e-12
2.0,3.0,-0.0006447744963224977,0.0007444507500622422,0.0009848558627414295,315.052,0.810817,2.555444797330077e-12
2.0,3.0,-0.0007549287547590211,0.0006722917460137978,0.0010108875390073256,315.211,0.801015,1.919135658472064e-12
2.0,3.0,-0.0008554567612009123,0.0006154194998089224,0.0010538251425304954,315.485,0.78373,1.5246203001862126e-12
2.0,3.0,-0.000947330758208409,0.0005700475012417883,0.0011056173475121154,315.823,0.761865,1.1874100044182294e-12
2.0,3.0,-0.0010284105082973838,0.0005326444952515885,0.0011581616173480724,316.172,0.738535,8.830453417256851e-13
2.0,3.0,-0.0010979350190609694,0.0004944594911648892,0.0012041393168913024,316.481,0.717195,7.583388116282083e-13
2.0,3.0,-0.001161910011433065,0.0004529057478066534,0.0012470599388420306,316.766,0.697033,7.481367342150416e-13
2.0,3.0,-0.0012258974893484265,0.00041403550130780786,0.001293928147438637,317.081,0.674088,7.039023132213121e-13
2.0,3.0,-0.0011900374956894666,0.0003429630014579743,0.001238471986568901,316.705,0.701411,8.409832383919601e-13
2.0,3.0,-0.0011509050091262907,0.0002636897515913006,0.0011807263125408313,316.314,0.728842,1.0815228966607856e-12
2.0,3.0,-0.0011144675081595778,0.00017305775327258743,0.0011278239280628757,315.964,0.752457,1.28021140998395e-12
2.0,3.0,-0.0010871099948417395,7.52980758988997e-05,0.0010897146145293654,315.719,0.768595,1.265255935937154e-12
2.0,3.0,-0.0010656174854375422,-2.1287099116307218e-05,0.001065830083014651,315.569,0.778317,1.1656539722368626e-12
2.0,3.0,-0.0010454797593411058,-0.00011286442077107495,0.001051554232870529,315.483,0.783894,1.0257807093229957e-12
2.0,3.0,-0.0010215329966740683,-0.00019713274377863854,0.0010403802102902555,315.417,0.788112,8.969874937861268e-13
2.0,3.0,-0.0009840062411967665,-0.00027406050139688887,0.0010214584872328895,315.296,0.795747,9.612074176273265e-13
2.0,3.0,-0.0009261547529604286,-0.00034971150307683274,0.0009899801825367263,315.095,0.808238,1.308441656353846e-12
2.0,3.0,-0.0008430817542830482,-0.00043272474431432784,0.000947648430984235,314.836,0.824029,1.9977145937152285e-12
2.0,3.0,-0.0006288447475526482,-0.0008589060016674921,0.001064502342047678,315.56,0.779061,2.012613363947356e-12
2.0,3.0,-0.0005714264989364892,-0.0009715382766444236,0.0011271268192497373,315.966,0.752563,1.8257246656276784e-12
2.0,3.0,-0.0005169077485334128,-0.0010784325131680816,0.0011959140044133217,316.421,0.721698,1.621118572827685e-12
2.0,3.0,-0.0004135475028306246,-0.0010361890017520636,0.0011156653550457609,315.89,0.757584,1.6468268801902778e-12
2.0,3.0,-0.00030707700352650136,-0.0009982384945033118,0.0010444024023349686,315.428,0.787481,1.695705146341693e-12
2.0,3.0,-0.00019748875274672173,-0.0009643094963394105,0.000984324444577002,315.049,0.811082,1.750840233094089e-12
2.0,3.0,-8.540700150660996e-05,-0.0009350449836347252,0.000938937419281399,314.77,0.82795,1.763177526601754e-12
2.0,3.0,2.73420016583259e-05,-0.0009097669826587662,0.0009101777561502587,314.599,0.838123,1.7221412399739935e-12
2.0,3.0,0.00013882125131203793,-0.0008859160006977618,0.0008967265470075906,314.521,0.842741,1.6591288526185601e-12
2.0,3.0,0.0002477132511558011,-0.0008595935069024563,0.0008945741176152149,314.511,0.84331,1.603042378813508e-12
2.0,3.0,0.0003553655042196624,-0.0008249882375821471,0.0008982706906819303,314.532,0.842061,1.7034167118502803e-12
2.0,3.0,0.0004667687535402365,-0.0007790982344886288,0.0009082219598010193,314.588,0.838767,1.9912863772009386e-12
2.0,3.0,0.0005882339901290834,-0.0007217162492452189,0.0009310711957566777,314.724,0.830772,2.5090031352732743e-12
2.0,3.0,0.000729379738913849,-0.0006479754956671968,0.0009756367390187723,315.003,0.814025,3.5922979618984066e-12
2.0,3.0,0.001148217503214255,-0.0003813105067820288,0.0012098764967011903,316.508,0.71547,1.7588463248519401e-12
2.0,3.0,0.0009348637540824711,7.37370501155965e-05,0.0009377672372486261,314.757,0.828684,2.2476064744632094e-12
2.0,3.0,0.0008672115072840825,0.00018548177285993006,0.0008868253979387334,314.451,0.846715,2.3802765994148736e-12
2.0,3.0,0.0008020539971766993,0.00030186000367393717,0.0008569772903672245,314.276,0.856866,2.409959700898504e-12
2.0,3.0,0.0007435307343257591,0.00042040200787596405,0.0008541520948362445,314.259,0.857792,2.2522716287136183e-12
2.0,3.0,0.0006998034950811416,0.0005348500053514726,0.0008807891120763537,314.419,0.848605,1.7044213933079773e-12
2.0,3.0,0.0006689680012641475,0.0006299575034063309,0.0009188931618057052,314.663,0.834221,9.34144890844023e-13
2.0,3.0,0.0006213299930095673,0.000693722497089766,0.0009312904290186436,314.744,0.829414,8.747558179657451e-13
2.0,3.0,0.000546203984413296,0.0007452455029124394,0.0009239749196813595,314.689,0.832705,1.326475847100426e-12
2.0,3.0,0.0004593439953168854,0.0008033935009734705,0.0009254393677816438,314.697,0.832251,1.6049814917864004e-12
2.0,3.0,0.0003667840064736083,0.0008593944949097931,0.0009343925327645178,314.751,0.829048,1.5680722329197841e-12
2.0,3.0,0.000275734255410498,0.0009069552470464259,0.000947943669081568,314.835,0.82406,1.3020356817491697e-12
2.0,3.0,0.00019167575010214932,0.0009460394940106198,0.000965261786980657,314.944,0.817477,1.0270515857110336e-12
2.0,3.0,0.00011389599967515096,0.0009743465052451938,0.0009809808413142045,315.045,0.811298,8.183336259973664e-13
2.0,3.0,3.736789989261524e-05,0.000987079503829591,0.0009877865694687571,315.087,0.808697,7.949298634609845e-13
2.0,3.0,-4.3654899457123975e-05,0.0009858692501438782,0.0009868353097786196,315.077,0.809317,9.238653982561378e-13
2.0,3.0,-0.0001310537973040482,0.0009778520179679617,0.000986594986218674,315.072,0.809596,1.0663854949921687e-12
2.0,3.0,-0.00022396250278688967,0.0009670069994172081,0.0009926035157989518,315.107,0.807429,1.1795677596847939e-12
2.0,3.0,-0.00032116175134433433,0.0009552849951433018,0.0010078265190361375,315.201,0.801607,1.2796069703198829e-12
2.0,3.0,-0.0004242309951223433,0.0009424632589798421,0.0010335419351673151,315.36,0.79164,1.4944628888245974e-12
2.0,3.0,-0.0005414212428149767,0.0009319499949924648,0.0010778069193217166,315.631,0.774356,2.049518799298614e-12
2.0,3.0,-0.00046735225623706356,-0.0011804524692706764,0.0012696007890739163,316.916,0.686437,1.438786724977972e-12
2.0,3.0,-0.000368900757166557,-0.0011424124822951853,0.001200497417049244,316.451,0.719543,1.5165254082039472e-12
2.0,3.0,-0.000266179002210265,-0.0011083449935540557,0.0011398595904557683,316.049,0.746997,1.5899090787574937e-12
2.0,3.0,-0.00015992572662071325,-0.0010778649884741753,0.0010896647059594053,315.721,0.768679,1.650944857804137e-12
2.0,3.0,-5.093887580187584e-05,-0.0010504584643058479,0.0010516928041494622,315.476,0.784382,1.6923543522749315e-12
2.0,3.0,5.97727773765655e-05,-0.0010251109633827582,0.0010268521179618978,315.319,0.794338,1.7090134470878175e-12
2.0,3.0,0.0001712566790956771,-0.000999815238174051,0.0010143763407236557,315.241,0.799178,1.714535862724895e-12
2.0,3.0,0.0002829869990819134,-0.000971920249867253,0.00101227990879569,315.228,0.799997,1.7410239766271465e-12
2.0,3.0,0.00039564874896313995,-0.0009381982526974753,0.0010182111244337756,315.264,0.797741,1.835760982249109e-12
2.0,3.0,0.0005119572451803833,-0.0008980355050880462,0.0010337156230276435,315.36,0.791738,2.0334293305719986e-12
2.0,3.0,0.000636962489807047,-0.0008525400044163689,0.0010642112913098857,315.549,0.779712,2.4421604311778033e-12
2.0,3.0,0.0007821732433512807,-0.0008012579928617924,0.0011197362875872024,315.895,0.757206,3.485232488174523e-12
2.0,3.0,0.0012344874849077314,-0.00013537782524508657,0.001241888282399792,316.726,0.700076,1.4407015848047217e-12
2.0,3.0,0.001171889976831153,-4.97049986734055e-05,0.001172943606781862,316.264,0.732378,1.661894842717196e-12
2.0,3.0,0.001110247481847182,4.57470741821453e-05,0.0011111895723701854,315.856,0.759735,1.880738266515089e-12
2.0,3.0,0.001048891746904701,0.0001494407470090664,0.0010594840412160172,315.521,0.781475,2.076377575672171e-12
2.0,3.0,0.000987070263363421,0.0002590944968687836,0.0010205085316272575,315.272,0.797148,2.2166155429223565e-12
2.0,3.0,0.0009245580149581656,0.00037120575143489987,0.0009962937483100716,315.121,0.806518,2.224741798995697e-12
2.0,3.0,0.0008636092534288764,0.00048209050873992965,0.0009890562174240175,315.077,0.809233,2.0639136554938815e-12
2.0,3.0,0.0008071750053204596,0.0005875817587366328,0.0009983906111408092,315.141,0.805366,1.7399942023173418e-12
2.0,3.0,0.0007528465066570789,0.0006814240041421726,0.0010154390853256137,315.255,0.798267,1.3867762905242862e-12
2.0,3.0,0.0006906107446411625,0.0007601289980811998,0.001027005011836724,315.331,0.79353,1.3231189514445347e-12
2.0,3.0,0.0006154054863145575,0.0008315827581100166,0.0010345307130152875,315.377,0.790704,1.5650716192405725e-12
2.0,3.0,0.0005281779885990545,0.000908932022866793,0.001051251354259895,315.489,0.783669,2.0909327239950594e-12
2.0,3.0,0.0004237769971950911,0.000970959517871961,0.0010594098964507737,315.54,0.780451,2.0466000361968345e-12
2.0,3.0,0.0003166070018778555,0.0010085974936373532,0.0010571229341044658,315.52,0.781676,1.4923133284596318e-12
2.0,3.0,0.0002214439955423586,0.0010391717223683372,0.001062504264335791,315.556,0.779365,1.214964768475463e-12
2.0,3.0,0.0001320311494055204,0.0010616049985401332,0.0010697838086916156,315.604,0.776241,1.0645090116139095e-12
2.0,3.0,4.414414632947228e-05,0.001073955005267635,0.001074861879031238,315.637,0.774114,1.0274362835545534e-12
2.0,3.0,-4.526890535316852e-05,0.0010765499901026487,0.001077501348018594,315.652,0.773124,1.069166199814696e-12
2.0,3.0,-0.00013753539860772435,0.001072562503395602,0.0010813446765765421,315.674,0.771658,1.1369772177593334e-12
2.0,3.0,-0.00023258825240191072,0.0010650749900378287,0.0010901752288322534,315.729,0.768055,1.1966247142580786e-12
2.0,3.0,-0.00032995000219671056,0.0010564624972175807,0.0011067881513536436,315.835,0.761094,1.249179658154373e-12
2.0,3.0,-0.00042961900180671364,0.0010491532739251852,0.001133708551128257,316.008,0.749613,1.3041054545843232e-12
