Mesh,z,x,y,r,T,Vol,time
0,0.0620624981820583,0.0010146531421924,-8.53549131534237e-05,0.00101823693714201,293.149993896484,6.0926399817013e-12,0
0,0.0620624981820583,0.000987029605312273,2.50243360824243e-05,0.000987346777560583,293.149993896484,7.17133907343204e-12,0
0,0.0620624981820583,0.000954966220888309,0.000142372551636072,0.000965520805833341,293.149993896484,8.09090583513946e-12,0
0,0.0620624981820583,0.00092778641555924,0.000270931857812684,0.000966535930255102,293.149993896484,9.37247809103592e-12,0
0,0.0620624981820583,0.000939864228712395,0.000390881657949649,0.00101790630164795,293.149993896484,6.62143662586673e-12,0
0,0.0620624981820583,0.000844136957312003,0.000470299179141875,0.000966306639013459,293.149993896484,1.00111323034977e-11,0
0,0.0620624981820583,0.000770584025303833,0.000587197384447791,0.00096881396994252,293.149993896484,9.13849575396086e-12,0
0,0.0620624981820583,0.000720910233212635,0.000702620760421269,0.0010066714942451,293.149993896484,7.22244383929145e-12,0
0,0.0620624981820583,0.000695919734425843,0.000805183808552101,0.0010642486750369,293.149993896484,4.30458647898158e-12,0
0,0.0620624981820583,0.000590975556406192,0.000809035976999439,0.00100189386680878,293.149993896484,7.25016848807205e-12,0
0,0.0620624981820583,0.000470879844215233,0.000834085571113974,0.000957823870880595,293.149993896484,8.61622407780378e-12,0
0,0.0620624981820583,0.000349369802279398,0.0008753196161706,0.000942466810661146,293.149993896484,8.50983540627298e-12,0
0,0.0620624981820583,0.000228938966756687,0.000918508172617294,0.000946609905750188,293.149993896484,8.29423035394349e-12,0
0,0.0620624981820583,0.00104332537739538,-0.000408369262004271,0.00112039872244979,293.149993896484,8.09441201572773e-12,0
0,0.0620624981820583,0.00110398273682222,-0.000304524579405552,0.00114521312543282,293.149993896484,7.09027961633718e-12,0
0,0.0620624981820583,0.00113304078695364,-0.000192955292732222,0.00114935337033217,293.149993896484,6.95601576668825e-12,0
0,0.0620624981820583,0.00113139679888263,-7.5089620622748e-05,0.00113388587064446,293.149993896484,7.44085667067095e-12,0
0,0.0620624981820583,0.00110920768929645,4.39488167103264e-05,0.00111007801369301,293.149993896484,7.55264844868352e-12,0
0,0.0620624981820583,0.00108103602542542,0.000161583449880709,0.00109304533279409,293.149993896484,7.52822233322561e-12,0
0,0.0620624981820583,0.00105686692404561,0.000277020735666156,0.00109256953240086,293.149993896484,6.94623907505371e-12,0
0,0.0620624981820583,0.00104250470758416,0.000381557758373674,0.0011101362025942,293.149993896484,4.75954954154972e-12,0
0,0.0620624981820583,0.00100833490432706,0.00046687859139638,0.00111117725786146,293.149993896484,4.80518892657333e-12,0
0,0.0620624981820583,0.000946426720474847,0.000552838522708043,0.00109606294044584,293.149993896484,7.11571565565345e-12,0
0,0.0620624981820583,0.000884597553522326,0.000653063005302101,0.00109954723436144,293.149993896484,7.58528698106711e-12,0
0,0.0620624981820583,0.000828075557365082,0.00075293259578757,0.00111920356615984,293.149993896484,6.39979952790072e-12,0
0,0.0620624981820583,0.000777570807258599,0.000838453095639125,0.00114351211357275,293.149993896484,4.11698549602648e-12,0
0,0.0620624981820583,0.000711983331711963,0.000892160707735457,0.00114143374449098,293.149993896484,4.16105231167061e-12,0
0,0.0620624981820583,0.00061667691625189,0.00092568805848714,0.00111228989056973,293.149993896484,6.62471572585021e-12,0
0,0.0620624981820583,0.000504482835822273,0.00096391630358994,0.0010879510889584,293.149993896484,8.33158657963246e-12,0
0,0.0620624981820583,0.000384823448257521,0.00100715302687604,0.00107816803230034,293.149993896484,9.03854582435533e-12,0
0,0.0620624981820583,0.000260504784819204,0.00104889673821162,0.00108076228206978,293.149993896484,9.11038637058928e-12,0
0,0.0620624981820583,0.000131750376567652,0.00108251511119306,0.00109050315345121,293.149993896484,9.2146077000546e-12,0
0,0.0620624981820583,1.33701814775122e-06,0.00109948468161747,0.00109948549455143,293.149993896484,8.70919291133063e-12,0
0,0.0620624981820583,-0.00012468720524339,0.00110205492819659,0.00110908609400434,293.149993896484,7.59743847503743e-12,0
0,0.0620624981820583,-0.000241060250118608,0.00110278892680071,0.00112882835775042,293.149993896484,6.1105813473179e-12,0
0,0.0620624981820583,-0.00049193298764294,0.00100513611687347,0.0011190606229221,293.149993896484,6.38056061751942e-12,0
0,0.0620624981820583,-0.000575027210288681,0.000921942235436291,0.00108656972995462,293.149993896484,8.09985947521316e-12,0
0,0.0620624981820583,-0.000665062092593871,0.000832237041322514,0.00106532909467197,293.149993896484,9.1145239504551e-12,0
0,0.0620624981820583,-0.000757942310883664,0.000737158741685562,0.00105729823468646,293.149993896484,9.87473625090018e-12,0
0,0.0620624981820583,-0.000843560352222994,0.000632556737400591,0.0010543823281303,293.149993896484,9.8567229916755e-12,0
0,0.0620624981820583,-0.00091732811415568,0.000521129841217771,0.00105501999053481,293.149993896484,9.24588349107513e-12,0
0,0.0620624981820583,-0.000984562560915947,0.00040881616587285,0.00106606477000056,293.149993896484,8.84111656155892e-12,0
0,0.0620624981820583,-0.00104894561809488,0.000296563634037739,0.00109006279578477,293.149993896484,8.5712685922522e-12,0
