             QOI  subset    p    s    b       beta0         beta1    gamma1     objective  p-value
274  Temperature       0  2.0  0.0   72  307.261179  24873.599553  1.947656  3.657379e-03      NaN
275  Temperature       0  2.0  0.0   73  307.253261  33562.245018  2.000000  8.221176e-03      NaN
276  Temperature       0  2.0  0.0   74  307.254086  33265.761502  2.000000  2.186449e-03      NaN
277  Temperature       0  2.0  0.0   75  307.252750  33658.461112  2.000000  8.328124e-03      NaN
278  Temperature       0  2.0  0.0   76  307.254391  32909.683190  1.993945  2.544763e-03      NaN
279  Temperature       0  2.0  0.0   77  307.255659  33110.755227  2.000000  7.027128e-03      NaN
280  Temperature       0  2.0  0.0   78  307.249772  33514.030682  2.000000  1.870867e-03      NaN
281  Temperature       0  2.0  0.0   79  307.251040  34140.848202  2.000000  4.625577e-03      NaN
282  Temperature       0  2.0  0.0   80  307.249382  33889.128363  2.000000  4.928791e-03      NaN
283  Temperature       0  2.0  0.0   81  307.252835  34065.187226  2.000000  2.871441e-03      NaN
284  Temperature       0  2.0  0.0   82  307.256024  33464.810862  2.000000  2.153319e-03      NaN
285  Temperature       0  2.0  0.0   83  307.251588  28701.000267  1.970312  4.864498e-03      NaN
286  Temperature       0  2.0  0.0   84  307.238533   9087.685547  1.759623  1.059060e-03      NaN
287  Temperature       0  2.0  0.0   85  307.245232  10069.798122  1.778754  5.019301e-03      NaN
288  Temperature       0  2.0  0.0   86  307.240258  15304.281435  1.854574  1.857794e-03      NaN
289  Temperature       0  2.0  0.0   87  307.241632  22070.535704  1.914648  1.469224e-03      NaN
290  Temperature       0  2.0  0.0   88  307.249680  33833.028312  2.000000  4.938367e-03      NaN
291  Temperature       0  2.0  0.0   89  307.248115  34832.450091  2.000000  5.989274e-03      NaN
292  Temperature       0  2.0  0.0   90  307.243359  25615.219258  1.947070  7.463908e-04      NaN
