,QOI,subset,p,s,b,beta0,beta1,beta2,beta12,gamma1,gamma2,objective,p-value
523,Temperature,0,inf,1.0,18,306.35039226350284,-9.227505565743945,1.773675284303088,34.852887247067684,0.5,0.25,0.005626503951482318,
524,Temperature,0,inf,1.0,19,305.813902430877,79.66736217314487,11211.414764861129,-2536260.1196164466,3.9999795724676024,1.910887455134593,0.0010903349527928716,
525,Temperature,0,inf,1.0,20,305.62685656779206,46.963381124619524,0.8092898866428855,-157.91774765800585,2.5212410647511407,0.25008206152587475,0.0002642048824601369,
526,Temperature,0,inf,1.0,21,305.1602723318667,3.095610936223068,-8750.162861038141,12464.915177339797,0.5,1.4166666666666667,0.002537370339838174,
527,Temperature,0,inf,1.0,22,305.80609703654585,31.500041939011396,-1743.5677985346838,-561428.2744874551,2.9598036584078096,1.873493235265408,0.0002904793943823772,
528,Temperature,0,inf,1.0,23,306.74090064996057,-4.244809560266979,-4.8075576454597195,22.724933542753206,0.5,0.25,0.002613470855003081,
529,Temperature,0,inf,1.0,24,305.7701604223517,85.67872439374686,2321.165352632047,-482337.5803436484,3.9996931045316195,1.587655851761035,0.00031197386845155845,
530,Temperature,0,inf,1.0,25,307.74095002385684,2.1044361510915053,-18.36378577582461,13.553492095452878,0.5,0.25,0.0019539749033681405,
531,Temperature,0,inf,1.0,26,305.78605787471935,0.31925533795811356,13191.452408905654,94869.51165479132,1.1594839726838027,1.999999998818895,0.003849896294999227,
532,Temperature,0,inf,1.0,27,306.30542898817635,-5.274796300391766,-0.6402407974309567,22.605132726833602,0.5,0.25,0.0020628031870681372,
533,Temperature,0,inf,1.0,28,307.66962758553655,-9.133976993472746,-6.876712308639923,40.089058548593684,0.5,0.25,0.003459979455565231,
534,Temperature,0,inf,1.0,29,307.7544542018544,1.6753005113895314,-17.984319054307004,14.477536126315064,0.5,0.25,0.000824532564296487,
535,Temperature,0,inf,1.0,30,305.5967796604891,0.890395250274068,-53463.43579723895,105587.14804235547,0.5,2.0,0.004966051663116941,
536,Temperature,0,inf,1.0,31,305.6916310217686,159.73909494999876,6.478210149439022,-3495.713064980664,3.8328006162561783,0.5850359051450784,0.0003163543088410559,
537,Temperature,0,inf,1.0,32,305.8648924986562,-8.888884038398471,5.320528333814229,30.232968311058016,0.5,0.25,0.006023157425661605,
538,Temperature,0,inf,1.0,33,305.6563718850364,0.6351482189020281,-24604.021573245947,67722.88661250735,0.5,2.0,0.005030190158213264,
539,Temperature,0,inf,1.0,34,305.5616706037568,1.9391528853048259,-3640.2963510783898,7637.084312126128,0.7299602363377283,1.4959370316443534,0.0010868079131987048,
540,Temperature,0,inf,1.0,35,305.2552527612162,69.96947793496224,3.120146376267956,-247.0349142227147,3.1811144474630693,0.2500065030968468,0.0005047572666298927,
541,Temperature,0,inf,1.0,36,305.66031481143204,280.58838864148936,0.8098245797179962,-1047.102470466999,3.5815544562610735,0.2500180015487785,0.0008195264378088189,
542,Temperature,0,inf,1.0,37,305.58224107342085,404.77774447582453,1.628425834547643,-1865.6333496532768,3.999337179958821,0.2873644506093116,0.0009100089282461715,
543,Temperature,0,inf,1.0,38,305.7476651728014,36.88778169392328,2173.8907019762937,-142076.07310033933,3.9998865697874852,1.5036343953198184,0.0017247675081542568,
544,Temperature,0,inf,1.0,39,305.58373856786744,-12.559052248602368,3.2382730800302926,51.09686071019898,0.9752348693536017,0.2500239386838766,0.0031781228308813583,
545,Temperature,0,inf,1.0,40,305.8353420826199,55.26090600173382,16575.827342799505,-2390954.4777977383,4.0,2.0,0.0025530508853248415,
546,Temperature,0,inf,1.0,41,305.1637010115707,-5.815242618226813,7.942059156713774,17.516315655077612,0.5,0.25,0.003904481107971879,
547,Temperature,0,inf,1.0,42,305.9226415872774,3.731830139126516,-96.38411013183887,86.66008811600607,0.5004905963316558,0.5901202058626547,0.0010863999852069994,
548,Temperature,0,inf,1.0,43,305.58670666806677,0.8179624286437226,-9361.090734449414,27486.276977501042,0.5,2.0,0.0051142861671159105,
549,Temperature,0,inf,1.0,44,305.70364043878095,-16.859362625048792,1.0630254447380632,80.43769059858907,1.5553524803011283,0.250005411556776,0.0041221754180387,
550,Temperature,0,inf,1.0,45,305.77230416496565,0.34202380198267385,-12805.131800110668,111969.6641496927,0.7723042298930499,1.9999999984867025,0.0035855275892137163,
551,Temperature,0,inf,1.0,46,305.78474328946777,2.7148223011546206,-3.1518371571763706,7.203502225188664,1.4852541635660006,0.6398594456815497,0.0007803010415952124,
552,Temperature,0,inf,1.0,47,305.7772719718687,147.1932288566487,73.1905602561241,-48135.502532005135,3.9997730105547795,1.0806013316028582,0.00022093763185183758,
553,Temperature,0,inf,1.0,48,305.72058358924943,173.73444002437904,20.06581349756171,-11785.768498018348,3.9999247215599127,0.7889033129348486,4.3862985012493366e-05,
554,Temperature,0,inf,1.0,49,306.3645286602555,840.388437855747,-9.478765434885997,-7536.3791426587795,3.999997310566685,0.4108825577504227,0.001617010602081888,
555,Temperature,0,inf,1.0,50,305.36761762976255,1.727684549098572,-123042.05524918744,210440.86897408764,0.5,2.0,0.0018388395851647306,
556,Temperature,0,inf,1.0,51,304.58192910198636,-12.423652511139432,8.374928448979672,46.48387647619649,1.0857220076322842,0.25011420624095987,0.003925428310662576,
557,Temperature,0,inf,1.0,52,305.64554278809305,43.78708871496735,0.8761838540515323,-164.10827679001278,2.5520723937183467,0.27116149381313187,5.4036614110961975e-05,
558,Temperature,0,inf,1.0,53,305.062608290876,2.5791214299535263,-152134.61165491777,236297.27320812503,0.5,2.0,0.00162819005325073,
559,Temperature,0,inf,1.0,54,306.1214659128952,-3.520473667264626,-0.9671324530913543,17.329334461986143,0.5,0.25,0.0019497396143780502,
560,Temperature,0,inf,1.0,55,306.5630661454076,1162.7750248733132,-4.468532602313204,-4508.642309492871,3.787041525713738,0.2502455916576383,0.004138862048692059,
561,Temperature,0,inf,1.0,56,306.1695603437065,410.9462470838248,-1.9739427565790977,-1545.2256103709874,3.4755984103811564,0.25002555198443255,0.0016394848300515538,
562,Temperature,0,inf,1.0,57,305.47916822692736,1.6282533708098417,-2666.613343647647,4334.742415527764,0.5000964156373806,1.3400550034827268,0.0015559461051093267,
563,Temperature,0,inf,1.0,58,305.8939490491345,-0.10653767127308987,-22404.467786948957,70420.62844146353,0.5024387647797992,1.8197315534606688,0.004539188780989911,
564,Temperature,0,inf,1.0,59,305.411819602776,2.5203972866091795,-2053.0337517124785,2953.074189815745,0.5000095012375817,1.1741717814193777,0.0016985444909003,
565,Temperature,0,inf,1.0,60,305.5443281620253,1.3274516405284262,-29275.168097096146,66829.71997101759,0.5933655213165362,1.8573029748250143,0.001878546155682267,
566,Temperature,0,inf,1.0,61,305.56370515966813,17.40571109012989,337.33548136975645,-10101.062911163433,3.9985747488779646,1.0789463021180097,0.0022018275204000793,
567,Temperature,0,inf,1.0,62,305.1831746511871,-2.0252296763726263,3.843374448563782,9.358212489718118,0.5,0.25,0.000899494051459698,
568,Temperature,0,inf,1.0,63,309.1844773009912,-11.835731889706505,-16.070303952312962,57.60477485692078,0.5,0.25,0.006314330651774791,
569,Temperature,0,inf,1.0,64,305.83214466630136,83.06390051876186,4259.035354194564,-2798428.770754935,4.0,2.0,0.0032042234172096175,
570,Temperature,0,inf,1.0,65,305.802032136145,164.0057191318911,481.69308094837857,-727596.300532143,3.999979538827029,1.5515076636835596,0.0005602006075727451,
571,Temperature,0,inf,1.0,66,306.15251294656593,419.7559659525288,-1.876048539940953,-1588.0046276857183,3.486118021086604,0.25004670243578236,0.0017574762488251057,
572,Temperature,0,inf,1.0,67,305.8705454465601,232.09309101603856,-239.86002673626166,-238801.03554594892,3.999988931375629,1.291505234223592,0.0007670699583203301,
573,Temperature,0,inf,1.0,68,304.24452459387993,-459.6591800506626,8.566901100794679,1825.4140691297548,4.0,0.25,0.0008973991331899845,
574,Temperature,0,inf,1.0,69,305.52147996781395,1.0208357272885449,-4952.079874084178,13672.332516403965,0.5033215467293579,1.6540769098133743,0.0022642833565736722,
575,Temperature,0,inf,1.0,70,306.0140579818598,484.40278481256223,-22.119401660972148,-17440.59800661674,4.0,0.6708333333333333,0.0015840533847422862,
576,Temperature,0,inf,1.0,71,305.77971022248,142.91963792442354,116.56918719944264,-78947.36840627277,3.9999478911003776,1.1754425993079205,0.00031488054447329644,
577,Temperature,0,inf,1.0,72,305.6081078069037,-19.342837193797163,1.8656589191710284,85.3741040614667,1.6257289144462805,0.2502085938678643,0.001573829730191636,
578,Temperature,0,inf,1.0,73,307.1310641858004,26.97823212446691,-9.007686048846777,-76.89103952639634,1.569721261660258,0.2500208675861356,0.0005049604337898576,
579,Temperature,0,inf,1.0,74,308.11704260010396,-12.608097627292578,-7.4810379026992235,52.89246912741484,0.5,0.25,0.006130543896679186,
580,Temperature,0,inf,1.0,75,304.604808526238,-237.59994135316975,6.49277143440107,936.4167537861547,4.0,0.25,0.003285406992775393,
581,Temperature,0,inf,1.0,76,305.48240233598165,-76.9327023386744,2.1429082272163753,354.7775229371543,3.110173010442585,0.2500144227393319,0.002458308246426346,
582,Temperature,0,inf,1.0,77,304.5906288330372,-2.689888430822318,6.752958578539441,11.170077711607686,1.2882813703173368,0.25002336853795,0.0014056636495407468,
583,Temperature,0,inf,1.0,78,307.94279920201706,0.6568250272712237,-18.443204062964288,18.21197908040523,0.5,0.25,0.000946836148647259,
584,Temperature,0,inf,1.0,79,306.01102918267065,2.6756696695132303,-124.92782506150056,141.59266955700178,0.5000747254554883,0.6438248093520493,0.0018059609051580034,
585,Temperature,0,inf,1.0,80,304.70424118035476,117.10711605493763,5.916521522875432,-429.4683313691686,4.0,0.25,0.001318746308928433,
586,Temperature,0,inf,1.0,81,308.9596154722415,-10.374390159597644,-16.04716893391157,53.226941380838845,0.5,0.25,0.0068604275128114015,
587,Temperature,0,inf,1.0,82,305.42423738185784,1.4276099423642292,-72021.2454261764,136264.28917282773,0.5,2.0,0.0015450142394952439,
588,Temperature,0,inf,1.0,83,305.7721482397563,242.28359692761913,5.92170415003689,-10916.812944042405,3.9999840281343495,0.709152828002241,0.00012842830970064456,
589,Temperature,0,inf,1.0,84,305.72050020403157,223.52636524136759,0.3831559620411777,-832.2394584502783,3.303255584380689,0.2500265131238846,0.0008766030914625116,
590,Temperature,0,inf,1.0,85,305.7028155697123,12.731682889072669,1.4362787656346967,-77.44216194627393,2.2018485674192623,0.42560914015916407,0.0005112469774377759,
591,Temperature,0,inf,1.0,86,305.80011680971575,85.56287321787795,24515.003063749788,-4450779.8304895125,4.0,2.0,0.003001506229005454,
592,Temperature,0,inf,1.0,87,305.7646004415953,8.274891012927194,-351.823876103601,-27662.06039988603,2.030075076355844,1.6526351622007203,0.00021491833791846207,
593,Temperature,0,inf,1.0,88,305.86052779721496,178.58657601202876,-93.92261537006816,-125559.19440176201,3.9468947565057837,1.2260676296502444,0.00033422984823382396,
594,Temperature,0,inf,1.0,89,306.31514141114906,10.264997827608385,-3.4262201675788133,-23.108115795147295,1.5729051467108843,0.2507241354847795,0.0018826392822682543,
595,Temperature,0,inf,1.0,90,308.0288886140904,-9.744306100982964,-9.629542972679275,45.34903224135148,0.5,0.25,0.005312308824301954,
596,Temperature,0,inf,1.0,91,305.7821344488147,142.86808219109358,105.02529928466721,-68963.25975815475,3.9999839486554274,1.149410049883106,0.0004637916268939522,
597,Temperature,0,inf,1.0,92,305.7681171398652,51.3457828991044,2008.7793839632545,-219605.59352342182,3.9997047191485784,1.5283992029047409,0.002357079071955095,
598,Temperature,0,inf,1.0,93,308.10789246701125,-10.111053803479097,-9.38383469485021,45.544081946999285,0.5,0.25,0.00623105609344472,
599,Temperature,0,inf,1.0,94,305.0312433855778,2.7711124283506843,-37660.01129172173,56120.24753277456,0.5000247399380894,1.7616436868783125,0.0013826096653171587,
600,Temperature,0,inf,1.0,95,305.3137529340745,3.6671490496510777,2.6862436771704394,-5.905137565066195,1.9342501060733182,0.250000007473575,0.0015725831710745452,
601,Temperature,0,inf,1.0,96,304.7295656338676,0.3386460088673927,5.092966656158832,0.4328364385000754,0.5,0.25,0.002737533436292109,
602,Temperature,0,inf,1.0,97,306.17338378279305,-3.4244542327551613,-1.3200145401177408,17.094867948029545,0.5,0.25,0.0016102140740998161,
603,Temperature,0,inf,1.0,98,305.7641250333614,0.29172342490054665,-13516.901668987657,63280.192612150735,0.5,2.0,0.0046793544092159035,
604,Temperature,0,inf,1.0,99,305.6225126442583,0.9312671039668664,-107714.28883189407,206388.46179559725,0.5,2.0,0.004876911923729622,
605,Temperature,0,inf,1.0,100,306.66916309331833,-5.555920773998621,-3.050754081018464,25.60682393658981,0.5,0.25,0.002769810655168012,
