,QOI,subset,p,s,b,beta0,beta1,gamma1,objective,p-value
154,Temperature,0,1.0,1.0,53,307.2490042957287,2910855.7303872914,2.0,1.1132824509228622e-07,
155,Temperature,0,1.0,1.0,54,307.2358124102923,2910856.8847430544,2.0,0.005507887149394167,
156,Temperature,0,1.0,1.0,55,307.25162596683765,2910856.7847097456,2.0,0.0004328331152508111,
157,Temperature,0,1.0,1.0,56,307.24900434418737,2910856.599815576,2.0,0.0008722112817895967,
158,Temperature,0,1.0,1.0,57,307.22915311616157,1024862.934321475,1.8605685763888893,0.0007957242098309289,
159,Temperature,0,1.0,1.0,58,307.249004194608,2910857.9736156366,2.0,0.0010946949296151967,
160,Temperature,0,1.0,1.0,59,307.2352459142869,2983705.1243207725,2.0,0.004784911157322367,
161,Temperature,0,1.0,1.0,60,307.2358124102923,2910856.8847430544,2.0,0.005507887149394167,
162,Temperature,0,1.0,1.0,61,307.24900441600755,2910856.824932132,2.0,0.005483011580966942,
163,Temperature,0,1.0,1.0,62,307.2490040858024,2910858.573585767,2.0,0.005483041052749004,
164,Temperature,0,1.0,1.0,63,307.2516259684563,2910857.238167532,2.0,1.3361885193064899e-14,
165,Temperature,0,1.0,1.0,64,307.24753265396396,2178327.608750334,1.9622070312499997,0.00017366002725575355,
166,Temperature,0,1.0,1.0,65,307.24900449077165,2910854.4834028976,2.0,0.0032723777986543583,
167,Temperature,0,1.0,1.0,66,307.2478481039245,2007815.4535046408,1.9548828125,9.413832131957311e-05,
168,Temperature,0,1.0,1.0,67,307.2257403389355,542390.635063668,1.7806057400173614,0.004167091402711532,
169,Temperature,0,1.0,1.0,68,307.2490044392848,2910856.8643743726,2.0,0.0008721066559777327,
170,Temperature,0,1.0,1.0,69,307.2477698153999,2343559.2121612513,1.97109375,0.0001546112290243808,
171,Temperature,0,1.0,1.0,70,307.25172874476704,2505493.801380254,1.984423828125,6.138497142161546e-05,
172,Temperature,0,1.0,1.0,71,307.2276244797018,709273.7398680078,1.8156941731770833,0.0009044803260454288,
173,Temperature,0,1.0,1.0,72,307.229440248136,1100995.878929354,1.8692966037326393,0.003614168183164811,
174,Temperature,0,1.0,1.0,73,307.25173863952966,2896376.9070113185,2.0,0.002531838934804655,
175,Temperature,0,1.0,1.0,74,307.2490045029952,2910855.0762864533,2.0,0.00548300275011922,
176,Temperature,0,1.0,1.0,75,307.24900421058834,2910858.355791687,2.0,0.004388468426873626,
177,Temperature,0,1.0,1.0,76,307.24628717271884,1500206.8902730786,1.9168599446614583,0.0006009168968586467,
178,Temperature,0,1.0,1.0,77,307.2477711950178,2343552.4716712437,1.97109375,0.0007180933664918852,
179,Temperature,0,1.0,1.0,78,307.24957079296365,2837997.7435075697,2.0,0.0017814116197661274,
180,Temperature,0,1.0,1.0,79,307.24900421058834,2910858.355791687,2.0,0.004388468426873626,
181,Temperature,0,1.0,1.0,80,307.24882270299105,2925692.572722963,2.0,0.00011970261728043322,
182,Temperature,0,1.0,1.0,81,307.22769428771954,843974.1725747024,1.8345608181423614,0.0034295311000363954,
183,Temperature,0,1.0,1.0,82,307.2490041727901,2910856.8249400966,2.0,0.005483032221901223,
184,Temperature,0,1.0,1.0,83,307.2352459038383,2983706.4678500816,2.0,0.004784918462869805,
185,Temperature,0,1.0,1.0,84,307.25173035508686,2506434.714016667,1.9844726562500004,0.0008112137187005607,
186,Temperature,0,1.0,1.0,85,307.24991944117613,2836150.823321106,2.0,0.002670482026334198,
187,Temperature,0,1.0,1.0,86,307.2477700683263,2343557.886154638,1.97109375,0.00015465377426241296,
188,Temperature,0,1.0,1.0,87,307.24900421058834,2910858.355791687,2.0,0.004388468426873626,
189,Temperature,0,1.0,1.0,88,307.24784815414387,2007814.863029378,1.9548828124999997,0.0007780108772189366,
190,Temperature,0,1.0,1.0,89,307.2257403389355,542390.635063668,1.7806057400173614,0.004167091402711532,
191,Temperature,0,1.0,1.0,90,307.2477698153999,2343559.2121612513,1.97109375,0.0001546112290243808,
192,Temperature,0,1.0,1.0,91,307.24991970126405,2836149.4458957817,2.0,0.0026704095304981045,
193,Temperature,0,1.0,1.0,92,307.24806774931074,2929697.6914152796,2.0,0.004483564560109106,
194,Temperature,0,1.0,1.0,93,307.22915311616157,1024862.934321475,1.8605685763888893,0.0007957242098309289,
195,Temperature,0,1.0,1.0,94,307.2348971826239,2985561.80352522,2.0,0.0072045360196752286,
196,Temperature,0,1.0,1.0,95,307.2490042957287,2910855.7303872914,2.0,1.1132824509228622e-07,
197,Temperature,0,1.0,1.0,96,307.24900449077165,2910854.4834028976,2.0,0.0032723777986543583,
198,Temperature,0,1.0,1.0,97,307.2517386134829,2896377.486990492,2.0,0.00035402805073789223,
199,Temperature,0,1.0,1.0,98,307.2257403389355,542390.635063668,1.7806057400173614,0.004167091402711532,
200,Temperature,0,1.0,1.0,99,307.24900438054874,2910857.238167532,2.0,1.3361885193064899e-14,
